ab_count,ab_id,ab_total,ax,ay,az,balls,batter_id,dateStamp,des,ftime,gid,id,inning,mlbam_pitch_name,norm_ht,p_throws,park_sv_id,pdes,pfx_x,pfx_xDataFile,pfx_z,pfx_zDataFile,pitch_con,pitch_count,pitcher_id,pitcher_team,play_guid,px,pxold,pz,pzold,result not valid,sb,spin,stand,start_speed,strikes,sz_bot,sz_top,tstart,type,uncorrected_pfx_x,uncorrected_pfx_z,vx0,vy0,vystart,vz0,x0,y0,z0,zone_location
1.0,49.0,3.0,-16.2649998322,34.9419997864,-9.46200020599,0.0,452678.0,2007-09-18,Fly Out,0.291526016385,gid_2007_09_18_detmlb_clemlb_1/,385.0,5.0,FA,-0.0096,R,070918_205051cle,Swinging Strike,-8.29392205941,-7.816,11.5839549745,11.451,1.36488,19.0,434378.0,det,,-0.41723263018,-0.456,2.73077280816,2.738,,0.0,214.199,L,96.6,0.0,1.5,4.0,0.0720968102366,S,-8.29392205941,11.5839549745,9.12048222708,-141.204744987,-137.442788145,-7.21447360672,-2.76209272361,55.0,6.36457519876,11.0
2.0,49.0,3.0,-17.4170002594,32.5569995575,-14.5909999161,0.0,452678.0,2007-09-18,Fly Out,0.290052908584,gid_2007_09_18_detmlb_clemlb_1/,386.0,5.0,FA,0.2888,R,070918_205106cle,Foul,-8.79182547411,-8.318,8.87814347325,8.751,1.39554,20.0,434378.0,det,,-1.29006449821,-1.329,3.10251584071,3.111,,1.0,223.402,L,96.49,1.0,1.5,4.0,0.0719863812573,S,-8.79182547411,8.87814347325,6.98409212308,-141.244242814,-137.74333429,-5.34335847381,-2.69024859721,55.0,6.3801490021,5.0
3.0,49.0,3.0,-19.8950009003,34.3580001526,-13.6860001831,0.0,452678.0,2007-09-18,Fly Out,0.289328679643,gid_2007_09_18_detmlb_clemlb_1/,387.0,5.0,FA,-0.6696,R,070918_205128cle,"In play, out(s)",-9.9925926524,-9.52,9.28841446238,9.162,1.46449,21.0,434378.0,det,,0.167736582247,0.128,1.90400569403,1.913,,2.0,225.96,L,97.32,2.0,1.5,4.0,0.0716558063331,X,-9.9925926524,9.28841446238,11.4325282895,-142.00197662,-138.325056875,-8.82203443143,-2.80083863436,55.0,6.4755224137,17.0
1.0,50.0,3.0,-16.5459999695,37.8350013428,-12.9860003738,0.0,400098.0,2007-09-18,Ground Out,0.288437001404,gid_2007_09_18_detmlb_clemlb_1/,391.0,5.0,FA,-1.54248,R,070918_205210cle,Ball,-8.25935652831,-7.792,9.58067370075,9.455,1.43756,22.0,434378.0,det,,-0.69008715327,-0.729,1.38528978809,1.395,,0.0,219.359,L,98.06,0.0,1.81,3.34,0.0711393293363,B,-8.25935652831,9.58067370075,8.09624199556,-143.241811685,-139.223441182,-10.0326011308,-2.59674842009,55.0,6.35581278254,21.0
2.0,50.0,3.0,-20.3799996033,35.081999176,-14.1650002747,1.0,400098.0,2007-09-18,Ground Out,0.285914082519,gid_2007_09_18_detmlb_clemlb_1/,392.0,5.0,FA,-1.58562,R,070918_205224cle,Ball,-9.99600616204,-9.535,8.83552776069,8.713,1.46075,23.0,434378.0,det,,-0.162282112379,-0.201,1.35149443643,1.362,,10.0,227.439,L,98.46,0.0,1.81,3.34,0.0708191439076,B,-9.99600616204,8.83552776069,10.676288041,-143.67312384,-139.962518335,-9.91392838221,-2.78069264575,55.0,6.32114679694,22.0
3.0,50.0,3.0,-18.3769993439,36.1519988708,-13.1320002823,2.0,400098.0,2007-09-18,Ground Out,0.287973961875,gid_2007_09_18_detmlb_clemlb_1/,393.0,5.0,FA,-0.568627,R,070918_205244cle,"In play, out(s)",-9.14391737119,-8.677,9.47729214813,9.352,1.45283,24.0,434378.0,det,,-0.596992832829,-0.636,2.13047752252,2.14,,20.0,222.721,L,97.87,0.0,1.81,3.34,0.0711874382137,X,-9.14391737119,9.47729214813,8.82627902959,-143.030426274,-139.187437918,-8.31089071212,-2.64859183684,55.0,6.42791950773,16.0
1.0,54.0,4.0,-17.2369999542,30.926000946,-17.7289994507,0.0,400121.0,2007-09-18,Home Run,0.295134141593,gid_2007_09_18_detmlb_clemlb_1/,423.0,6.0,FA,2.69801,R,070918_210343cle,Ball,-9.00848657024,-8.517,7.55193109208,7.422,1.36456,25.0,434378.0,det,,-1.89704224093,-1.936,4.45492069618,4.462,,0.0,228.763,L,94.65,0.0,1.67,3.18,0.0732984207049,B,-9.00848657024,7.55193109208,6.10897861955,-138.681520478,-135.295173949,-1.32821126657,-2.95785070306,55.0,6.44369775757,0.0
2.0,54.0,4.0,-12.9780001297,22.0879996948,-24.7380002289,1.0,400121.0,2007-09-18,Home Run,0.339649448602,gid_2007_09_18_detmlb_clemlb_1/,424.0,6.0,CH,0.956291,R,070918_210401cle,Called Strike,-8.98298867801,-8.326,5.1504404399,4.979,1.2721,26.0,434378.0,det,,-0.0284692874021,-0.061,3.14921666811,3.147,,10.0,238.844,L,82.13,0.0,1.67,3.18,0.0845435017808,S,-8.98298867801,5.1504404399,8.79120725601,-120.138814401,-117.348603464,-0.890471634496,-2.71596123115,55.0,6.24979278645,7.0
3.0,54.0,4.0,-12.8890003815,23.6280006104,-24.414000824,1.0,400121.0,2007-09-18,Home Run,0.330023468548,gid_2007_09_18_detmlb_clemlb_1/,425.0,6.0,CH,-2.22517,R,070918_210419cle,Ball,-8.42287073688,-7.805,5.07437213096,4.914,1.19505,27.0,434378.0,det,,-0.627726382906,-0.661,0.743801636122,0.745,,11.0,237.538,L,84.65,1.0,1.67,3.18,0.082115366791,B,-8.42287073688,5.07437213096,8.046968195,-123.708697115,-120.809774951,-6.62040785703,-2.94989400814,55.0,6.24271782782,21.0
4.0,54.0,4.0,-16.9580006256,31.1479991608,-14.0490000992,2.0,400121.0,2007-09-18,Home Run,0.291712944824,gid_2007_09_18_detmlb_clemlb_1/,426.0,6.0,FA,0.998676,R,070918_210438cle,"In play, run(s)",-8.65839311815,-8.179,9.25679092948,9.128,1.41241,28.0,434378.0,det,,-1.21243834925,-1.251,3.17082442108,3.179,,21.0,221.722,L,95.78,1.0,1.67,3.18,0.0724969002049,X,-8.65839311815,9.25679092948,7.29927506156,-140.181425332,-136.807865393,-5.44789777287,-2.77551749253,55.0,6.47410022551,5.0
1.0,55.0,5.0,-17.4660000458,28.2689994507,-13.5400002747,0.0,434939.0,2007-09-18,Ground Out,0.293925939204,gid_2007_09_18_detmlb_clemlb_1/,431.0,6.0,FA,-0.621477,R,070918_210532cle,Called Strike,-9.05358402472,-8.566,9.66161397617,9.529,1.49023,29.0,434378.0,det,,0.448728436267,0.41,2.02490591082,2.032,,0.0,221.815,R,94.94,0.0,1.75,3.24,0.0732819797341,S,-9.05358402472,9.66161397617,11.7417938239,-138.519186104,-135.423391389,-7.97944554663,-2.86694232044,55.0,6.34598166991,18.0
2.0,55.0,5.0,-15.556999649,27.4920009308,-21.0939992218,0.0,434939.0,2007-09-18,Ground Out,0.328829722443,gid_2007_09_18_detmlb_clemlb_1/,432.0,6.0,CH,-2.69799,R,070918_210546cle,Ball,-10.0929756173,-9.476,7.1916593878,7.027,1.03063,30.0,434378.0,det,,0.968909940133,0.935,0.484140003434,0.485,,1.0,233.235,R,85.93,1.0,1.75,3.24,0.0813185340366,B,-10.0929756173,7.1916593878,11.9990652766,-125.193835176,-121.855391092,-8.04981909258,-2.85682256367,55.0,6.2468886696,24.0
3.0,55.0,5.0,-12.2310003891,23.3990005188,-25.4080003052,1.0,434939.0,2007-09-18,Ground Out,0.337997316367,gid_2007_09_18_detmlb_clemlb_1/,433.0,6.0,CH,-3.13423,R,070918_210600cle,Ball,-8.38377731905,-7.735,4.64120283402,4.473,0.847546,31.0,434378.0,det,,1.36595219426,1.333,0.159912240907,0.16,,11.0,239.662,R,83.09,1.0,1.75,3.24,0.083970394705,B,-8.38377731905,4.64120283402,11.9912697313,-121.0424551,-118.107179804,-7.4092266813,-2.8778074957,55.0,6.32214294471,24.0
4.0,55.0,5.0,-17.302999939,30.1789992981,-12.1860001831,2.0,434939.0,2007-09-18,Ground Out,0.290265242368,gid_2007_09_18_detmlb_clemlb_1/,434.0,6.0,FA,-0.213423,R,070918_210620cle,Foul,-8.74707249377,-8.273,10.1069305544,9.978,1.48005,32.0,434378.0,det,,-0.123994929436,-0.163,2.32811618641,2.336,,21.0,219.532,R,96.24,1.0,1.75,3.24,0.0722571120108,S,-8.74707249377,10.1069305544,10.2338593698,-140.562643146,-137.304357794,-7.82685962691,-2.82740138528,55.0,6.41125217624,12.0
5.0,55.0,5.0,-17.7810005798,29.7759994202,-13.5059998779,2.0,434939.0,2007-09-18,Ground Out,0.288605234866,gid_2007_09_18_detmlb_clemlb_1/,435.0,6.0,FA,0.441611,R,070918_210645cle,"In play, out(s)",-8.88619532392,-8.417,9.33197913263,9.206,1.49355,33.0,434378.0,det,,0.929381849195,0.891,2.81472792121,2.824,,22.0,222.3,R,96.77,2.0,1.75,3.24,0.0719132883598,X,-8.88619532392,9.33197913263,12.9890733563,-141.185470503,-137.985713385,-6.44489329397,-2.82049678869,55.0,6.42663425933,14.0
1.0,56.0,2.0,-15.7769999161,30.1509994202,-16.3240006714,0.0,425509.0,2007-09-18,Ground Out,0.295860792421,gid_2007_09_18_detmlb_clemlb_1/,439.0,6.0,FA,0.371069,R,070918_210728cle,Swinging Strike,-8.28610640299,-7.794,8.32707182323,8.195,1.47052,34.0,434378.0,det,,0.866546379154,0.828,2.7427917442,2.75,,0.0,223.402,R,94.68,0.0,1.66,3.25,0.073540582949,S,-8.28610640299,8.32707182323,12.606143653,-138.183321257,-134.870679879,-5.52898506564,-2.94954283167,55.0,6.32962724859,14.0
2.0,56.0,2.0,-17.7959999695,31.6670001678,-14.2900002747,0.0,425509.0,2007-09-18,Ground Out,0.291947283504,gid_2007_09_18_detmlb_clemlb_1/,440.0,6.0,FA,0.533333,R,070918_210745cle,"In play, out(s)",-9.1008618929,-8.62,9.14842190277,9.019,1.4569,35.0,434378.0,det,,-0.280191032643,-0.319,2.8710460247,2.879,,1.0,223.562,R,95.92,1.0,1.66,3.25,0.0725010404086,X,-9.1008618929,9.14842190277,9.86119209035,-140.210848484,-136.781109907,-6.05434126777,-2.80167592454,55.0,6.43893810381,11.0
1.0,57.0,2.0,-15.9080004349,32.1789992981,-12.6770003586,0.0,117863.0,2007-09-18,Single,0.298315427798,gid_2007_09_18_detmlb_clemlb_1/,444.0,6.0,FA,-0.554133,R,070918_210849cle,Ball,-8.49411766447,-7.992,10.4131427658,10.275,1.34647,36.0,434378.0,det,,-0.0662059946654,-0.104,1.91107666303,1.918,,0.0,217.745,L,94.31,0.0,1.5,3.375,0.0738955966505,B,-8.49411766447,10.4131427658,10.1681533182,-137.688548124,-134.137117554,-8.43267945126,-2.89324622689,55.0,6.41596363638,17.0
1.0,58.0,2.0,-14.804999794,30.345999115,-14.5070002823,0.0,429711.0,2007-09-18,Home Run,0.305085625607,gid_2007_09_18_detmlb_clemlb_1/,450.0,6.0,FA,0.992857,R,070918_210954cle,Foul,-8.26805102104,-7.743,9.86916564288,9.725,1.41841,37.0,434378.0,det,,0.213304769798,0.176,3.22859485301,3.234,,0.0,218.384,R,92.02,0.0,1.56,3.24,0.0756180010647,S,-8.26805102104,9.86916564288,9.90160135101,-134.523669785,-131.096291934,-4.61252167462,-2.63226751281,55.0,6.42426929003,7.0
2.0,58.0,2.0,-14.0960001602,21.0560001068,-26.4969990997,0.0,429711.0,2007-09-18,Home Run,0.341759065493,gid_2007_09_18_detmlb_clemlb_1/,451.0,6.0,CH,0.757143,R,070918_211031cle,"In play, run(s)",-9.87841422848,-9.211,3.9819209635,3.812,1.1442,38.0,434378.0,det,,-0.114327957369,-0.146,3.03846331405,3.036,,1.0,247.23,R,81.51,1.0,1.56,3.24,0.0851852839614,X,-9.87841422848,3.9819209635,9.4786092927,-119.174706566,-116.494337553,-0.347161625066,-3.00966303583,55.0,6.11611464255,7.0
1.0,1.0,5.0,-18.929999939,28.6110001221,-12.6810002899,0.0,430203.0,2007-09-23,Strikeout,0.311340393946,gid_2007_09_23_kcamlb_detmlb_1/,3.0,1.0,SI,0.213095,R,070923_130830det,Ball,-11.0096320342,-11.686,11.3399790229,11.81,0.467135,1.0,434378.0,det,,-1.62209880255,-1.528,2.67578363056,2.559,,0.0,224.571,L,90.01,0.0,1.54,3.22,0.0772289011252,B,-11.0096320342,11.3399790229,6.86477266852,-131.68089679,-128.380405732,-6.53949244905,-2.82798344019,55.0,6.62055873605,10.0
2.0,1.0,5.0,-15.6690002594,23.9459992065,-13.9339995956,1.0,430203.0,2007-09-23,Strikeout,0.302581882789,gid_2007_09_23_kcamlb_detmlb_1/,4.0,1.0,FA,0.910714,R,070923_130843det,Foul,-8.60752672809,-9.265,10.0226131875,10.476,1.47215,2.0,434378.0,det,,-0.788871287294,-0.698,3.26390759315,3.145,,10.0,221.355,L,91.5,0.0,1.54,3.22,0.0757327594273,S,-8.60752672809,10.0226131875,8.37029901992,-133.847536926,-131.136505844,-5.13173153633,-2.91472575934,55.0,6.60213325725,6.0
3.0,1.0,5.0,-15.0440002594,24.2259998932,-14.4280000305,1.0,430203.0,2007-09-23,Strikeout,0.301271973277,gid_2007_09_23_kcamlb_detmlb_1/,5.0,1.0,FA,0.62619,R,070923_130902det,Foul,-8.19279421837,-8.848,9.66699597266,10.12,1.48944,3.0,434378.0,det,,-0.0282349162429,0.06,3.0239909465,2.906,,11.0,221.028,L,91.99,1.0,1.54,3.22,0.0753973200235,S,-8.19279421837,9.66699597266,9.76835962868,-134.447978869,-131.717421115,-5.68862582993,-2.78302838451,55.0,6.61531313069,7.0
4.0,1.0,5.0,-17.336999527,25.1809998169,-13.3300004578,1.0,430203.0,2007-09-23,Strikeout,0.292613640224,gid_2007_09_23_kcamlb_detmlb_1/,6.0,1.0,FA,1.15833,R,070923_130923det,Foul,-8.90664867162,-9.518,9.68341819892,10.109,1.49707,4.0,434378.0,det,,0.37551143271,0.463,3.47354252853,3.353,,12.0,223.145,L,94.69,2.0,1.54,3.22,0.0732791971569,S,-8.90664867162,9.68341819892,11.6458643894,-138.300388522,-135.541755451,-4.99948151159,-2.90602479792,55.0,6.56211547665,3.0
5.0,1.0,5.0,4.52000010872,21.5989990845,-40.1589990234,1.0,430203.0,2007-09-23,Strikeout,0.34883706736,gid_2007_09_23_kcamlb_detmlb_1/,7.0,1.0,CU,0.204762,R,070923_130943det,Called Strike,3.30015964356,2.303,-5.82638719012,-5.059,1.05399,5.0,434378.0,det,,0.690901923137,0.762,2.65323354985,2.552,,12.0,24.6727,L,80.02,2.0,1.54,3.22,0.0867231736697,S,3.30015964356,-5.82638719012,6.57735555937,-117.171338309,-114.372866312,1.71248054849,-2.97293327607,55.0,6.42948853501,14.0
1.0,2.0,7.0,-16.1489998016,25.3689995422,-16.3989997482,0.0,431157.0,2007-09-23,Ground Out,0.297215045139,gid_2007_09_23_kcamlb_detmlb_1/,11.0,1.0,FA,-0.348193,R,070923_131014det,Called Strike,-8.5593041524,-9.194,8.3637267533,8.814,1.49214,6.0,434378.0,det,,-0.638014196191,-0.548,2.27683153583,2.161,,0.0,226.059,L,93.33,0.0,1.62,3.28,0.074333346419,S,-8.5593041524,8.3637267533,8.98498111759,-136.405110978,-133.586242984,-7.21082314931,-2.96055579819,55.0,6.58831660431,16.0
2.0,2.0,7.0,-11.6109996948,22.4060001984,-15.3779998398,0.0,431157.0,2007-09-23,Ground Out,0.302042356022,gid_2007_09_23_kcamlb_detmlb_1/,12.0,1.0,FA,0.073494,R,070923_131025det,Ball,-6.35560008981,-7.029,9.1964896162,9.656,1.4918,7.0,434378.0,det,,1.15732421033,1.241,2.627611728,2.511,,1.0,215.913,L,91.6,1.0,1.62,3.28,0.0757724288689,B,-6.35560008981,9.1964896162,11.8197059466,-133.663795664,-131.125246484,-6.56893560662,-2.750363178,55.0,6.68232869231,14.0
3.0,2.0,7.0,-14.4149995956,25.6959992065,-14.1220002747,1.0,431157.0,2007-09-23,Ground Out,0.29830556149,gid_2007_09_23_kcamlb_detmlb_1/,13.0,1.0,FA,0.16988,R,070923_131039det,Foul,-7.69641691537,-8.342,9.64094360218,10.085,1.49009,8.0,434378.0,det,,0.0425262724611,0.131,2.70821058501,2.591,,11.0,219.464,L,93.12,1.0,1.62,3.28,0.0745533469141,S,-7.69641691537,9.64094360218,9.96566794065,-136.037746919,-133.174279088,-6.7531386032,-2.83075883992,55.0,6.66068119878,12.0
4.0,2.0,7.0,-14.902000061,19.9309998169,-22.218000946,1.0,431157.0,2007-09-23,Ground Out,0.288921726865,gid_2007_09_23_kcamlb_detmlb_1/,14.0,1.0,FA,1.77711,R,070923_131059det,Foul,-7.46373506412,-8.071,4.98901205262,5.44,1.49882,9.0,434378.0,det,,-1.00213088022,-0.91,4.04561350031,3.925,,12.0,235.826,L,94.64,2.0,1.62,3.28,0.0729137283818,S,-7.46373506412,4.98901205262,7.48800797552,-138.595913136,-136.421761986,-1.83837102257,-2.80209463135,55.0,6.5370281089,0.0
5.0,2.0,7.0,-14.0189996872,21.8479996338,-15.3810000992,1.0,431157.0,2007-09-23,Ground Out,0.294437115479,gid_2007_09_23_kcamlb_detmlb_1/,15.0,1.0,FA,1.51566,R,070923_131118det,Foul,-7.29211292139,-7.925,8.73763569894,9.177,1.49482,10.0,434378.0,det,,-0.655847839498,-0.565,3.828947253,3.708,,12.0,220.669,L,93.37,2.0,1.62,3.28,0.0740377588114,S,-7.29211292139,8.73763569894,7.75736104568,-136.676615096,-134.257428566,-3.6446665673,-2.64818374453,55.0,6.56807683782,1.0
6.0,2.0,7.0,9.2730001297,17.1260004654,-42.0809999084,1.0,431157.0,2007-09-23,Ground Out,0.354815505014,gid_2007_09_23_kcamlb_detmlb_1/,16.0,1.0,CU,0.93253,R,070923_131137det,Ball,7.00449284008,5.935,-7.47961678972,-6.669,1.23853,11.0,434378.0,det,,-1.43338435114,-1.356,3.32483859708,3.224,,12.0,41.8793,L,77.81,2.0,1.62,3.28,0.0888564090155,B,7.00449284008,-7.47961678972,0.649139729369,-114.055263654,-111.780244915,3.79487550846,-2.8525211641,55.0,6.47779166873,0.0
7.0,2.0,7.0,7.51100004578,19.6130009308,-42.6179986572,2.0,431157.0,2007-09-23,Ground Out,0.349405296857,gid_2007_09_23_kcamlb_detmlb_1/,17.0,1.0,CU,-0.768675,R,070923_131151det,"In play, out(s)",5.5018403478,4.479,-7.64661212261,-6.859,1.13878,12.0,434378.0,det,,-0.233432742762,-0.158,1.90899197886,1.812,,22.0,33.3261,L,79.4,2.0,1.62,3.28,0.0871785729657,X,5.5018403478,-7.64661212261,3.33820736221,-116.407501067,-113.85216852,0.835224191289,-2.69888645664,55.0,6.41159466469,17.0
1.0,3.0,3.0,-13.820999733,21.3479996338,-14.3390002823,0.0,340393.0,2007-09-23,Pop Out,0.300742970308,gid_2007_09_23_kcamlb_detmlb_1/,21.0,1.0,FA,0.959091,R,070923_131230det,Foul,-7.50035256408,-8.159,9.68137545844,10.133,1.49024,13.0,434378.0,det,,-0.429740054748,-0.341,3.43378908999,3.314,,0.0,218.706,L,91.57,0.0,1.59,3.35,0.0755799317405,S,-7.50035256408,9.68137545844,9.06057558658,-133.916445052,-131.503514274,-4.58602611142,-2.99561380775,55.0,6.55879442642,6.0
2.0,3.0,3.0,-7.60000001526,16.5400000229,-21.730999527,0.0,340393.0,2007-09-23,Pop Out,0.328373678603,gid_2007_09_23_kcamlb_detmlb_1/,22.0,1.0,CH,0.459091,R,070923_131253det,Ball,-4.91701484952,-5.728,6.75960175928,7.327,1.03629,14.0,434378.0,det,,-1.75249720684,-1.662,2.98798153498,2.874,,1.0,217.809,L,83.43,1.0,1.59,3.35,0.0827143880427,B,-4.91701484952,6.75960175928,4.0886770206,-122.260305835,-120.213902616,-2.88380931377,-2.82428624328,55.0,6.51253907604,5.0
3.0,3.0,3.0,-14.9810005341,23.9319992676,-14.948999939,1.0,340393.0,2007-09-23,Pop Out,0.297868144972,gid_2007_09_23_kcamlb_detmlb_1/,23.0,1.0,FA,0.0727273,R,070923_131307det,"In play, out(s)",-7.97517444609,-8.617,9.17243517084,9.619,1.49661,15.0,434378.0,det,,0.813998284475,0.9,2.65067542507,2.534,,11.0,221.717,L,93.02,1.0,1.59,3.35,0.0746330283387,X,-7.97517444609,9.17243517084,11.6095233917,-135.766241397,-133.095876439,-6.76365934299,-2.68372670763,55.0,6.67310993993,14.0
1.0,12.0,1.0,-12.0060001526,21.9169998779,-17.3699994659,0.0,456714.0,2007-09-23,Home Run,0.314850204797,gid_2007_09_23_kcamlb_detmlb_1/,109.0,2.0,CH,1.38965,R,070923_133915det,"In play, run(s)",-7.14097569938,-7.866,8.80815522254,9.312,0.75,16.0,434378.0,det,,-0.557742195306,-0.47,3.1935323303,3.077,,0.0,220.035,R,87.89,0.0,1.323,2.791,0.0788275719857,X,-7.14097569938,8.80815522254,7.9304335011,-128.578124395,-125.995333551,-4.43428147928,-2.8652803081,55.0,6.73823169096,6.0
1.0,13.0,7.0,-14.011000267,20.9379997864,-19.7199998474,0.0,433597.0,2007-09-23,Strikeout,0.305819200529,gid_2007_09_23_kcamlb_detmlb_1/,114.0,2.0,FA,0.755152,R,070923_133954det,Ball,-7.8623050318,-8.541,6.99139659724,7.481,1.47043,17.0,434378.0,det,,-1.64106921561,-1.548,3.10440298197,2.988,,0.0,228.609,L,89.98,0.0,1.54,3.19,0.0768227658987,B,-7.8623050318,6.99139659724,6.21125508067,-131.770899128,-129.365489461,-3.8594621943,-3.01425101621,55.0,6.47317288964,5.0
2.0,13.0,7.0,-13.0219999466,22.434999527,-17.153000412,1.0,433597.0,2007-09-23,Strikeout,0.302546390655,gid_2007_09_23_kcamlb_detmlb_1/,115.0,2.0,FA,0.198788,R,070923_134006det,Swinging Strike,-7.15175934359,-7.821,8.25236779228,8.72,1.48336,18.0,434378.0,det,,-0.704987434933,-0.616,2.64548035575,2.529,,10.0,221.732,L,91.26,0.0,1.54,3.19,0.0758876565583,S,-7.15175934359,8.25236779228,8.05337739825,-133.468131317,-130.922465954,-6.10237620918,-2.92845695171,55.0,6.66844503042,11.0
3.0,13.0,7.0,-11.0130001221,20.2950001373,-20.0229993439,1.0,433597.0,2007-09-23,Strikeout,0.300569037756,gid_2007_09_23_kcamlb_detmlb_1/,116.0,2.0,FA,1.92364,R,070923_134022det,Ball,-5.96960198858,-6.64,6.58916597527,7.065,1.49546,19.0,434378.0,det,,0.435847197444,0.522,4.07238517626,3.952,,11.0,223.04,L,91.43,1.0,1.54,3.19,0.0756513652929,B,-5.96960198858,6.58916597527,9.94798651004,-133.714054582,-131.417648695,-1.99113862432,-2.73730543502,55.0,6.60974602452,3.0
4.0,13.0,7.0,-7.55199967957,14.1160002365,-24.296000061,2.0,433597.0,2007-09-23,Strikeout,0.337809248124,gid_2007_09_23_kcamlb_detmlb_1/,117.0,2.0,CH,0.454545,R,070923_134034det,Foul,-5.1707826534,-6.027,5.39741539602,6.012,1.10456,20.0,434378.0,det,,-0.538087034079,-0.454,2.85130031922,2.74,,21.0,224.81,L,80.89,1.0,1.54,3.19,0.0853221979734,S,-5.1707826534,5.39741539602,6.99371874532,-118.402608062,-116.600590002,-2.3244133945,-2.97531590244,55.0,6.56517852931,11.0
5.0,13.0,7.0,2.46799994373,18.9939995422,-39.8039994812,2.0,433597.0,2007-09-23,Strikeout,0.354147756441,gid_2007_09_23_kcamlb_detmlb_1/,118.0,2.0,CU,-0.930909,R,070923_134052det,Ball,1.85722869693,0.845,-5.73799358729,-4.949,1.08122,21.0,434378.0,det,,1.13581699585,1.205,1.6932005569,1.597,,22.0,9.75224,L,78.48,2.0,1.54,3.19,0.088378520225,B,1.85722869693,-5.73799358729,8.07513701061,-114.819124137,-112.310334704,0.0686236229536,-3.08227883982,55.0,6.36501553884,24.0
6.0,13.0,7.0,-19.5769992981,24.6170006409,-10.8630004501,3.0,433597.0,2007-09-23,Strikeout,0.297926718494,gid_2007_09_23_kcamlb_detmlb_1/,119.0,2.0,FA,0.992727,R,070923_134106det,Foul,-10.4259654608,-11.049,11.3520908739,11.781,1.28725,22.0,434378.0,det,,-1.10532294224,-1.012,3.30464763139,3.184,,32.0,223.044,L,92.92,2.0,1.54,3.19,0.0745761805954,S,-10.4259654608,11.3520908739,8.11559406372,-135.917615399,-133.173151034,-5.82104273422,-2.78721384748,55.0,6.59825637304,5.0
7.0,13.0,7.0,-17.229999176,27.4149990692,-12.2400003052,3.0,433597.0,2007-09-23,Strikeout,0.30179522601,gid_2007_09_23_kcamlb_detmlb_1/,120.0,2.0,FA,0.62303,R,070923_134124det,Swinging Strike,-9.4158870055,-10.063,10.8963074351,11.34,1.44393,23.0,434378.0,det,,0.512890815536,0.6,2.99741032572,2.879,,32.0,221.46,L,92.52,2.0,1.54,3.19,0.0751803604137,S,-9.4158870055,10.8963074351,11.4902665001,-135.062737313,-131.982927071,-6.20316178817,-2.76808180949,55.0,6.61596046062,13.0
1.0,14.0,7.0,-16.4010006104,24.230999054,-14.4780002213,0.0,460086.0,2007-09-23,Walk,0.302599141949,gid_2007_09_23_kcamlb_detmlb_1/,124.0,2.0,FA,0.744511,R,070923_134154det,Foul,-9.01066781847,-9.665,9.72488403911,10.181,1.47956,24.0,434378.0,det,,-0.515467443172,-0.425,3.00990030689,2.891,,0.0,223.374,L,91.6,0.0,1.58,3.083,0.0757060858859,S,-9.01066781847,9.72488403911,9.24544995658,-133.914788012,-131.172559923,-5.54559412344,-2.94186318509,55.0,6.56692128264,6.0
2.0,14.0,7.0,-17.2569996033,24.3910008087,-15.9859996414,0.0,460086.0,2007-09-23,Walk,0.296373378005,gid_2007_09_23_kcamlb_detmlb_1/,125.0,2.0,FA,1.99089,R,070923_134214det,Ball,-9.09483699864,-9.721,8.53408484475,8.98,1.49439,25.0,434378.0,det,,-1.10568612847,-1.014,3.87577002696,3.755,,1.0,227.124,L,93.27,1.0,1.458,2.994,0.0742364842386,B,-9.09483699864,8.53408484475,8.1041772404,-136.506350634,-133.799303956,-3.42053055451,-2.97516772395,55.0,6.59549548068,0.0
3.0,14.0,7.0,-20.0899997864,27.1919994965,-13.5270000076,1.0,460086.0,2007-09-23,Walk,0.296772905198,gid_2007_09_23_kcamlb_detmlb_1/,126.0,2.0,FA,0.141927,R,070923_134228det,Foul,-10.6164588032,-11.233,9.85655508321,10.294,1.46605,26.0,434378.0,det,,-0.1477416779,-0.058,2.45188171674,2.335,,11.0,227.369,L,93.87,1.0,1.458,2.994,0.0740459500885,S,-10.6164588032,9.85655508321,10.8955961969,-137.053640916,-134.044546713,-7.21770826824,-2.91947588819,55.0,6.51534440971,12.0
4.0,14.0,7.0,-15.368999115,24.3470001831,-9.32599979401,1.0,460086.0,2007-09-23,Walk,0.296030471786,gid_2007_09_23_kcamlb_detmlb_1/,127.0,2.0,FA,0.0299479,R,070923_134247det,Foul,-8.08108492006,-8.714,12.016204436,12.434,1.48583,27.0,434378.0,det,,0.467745078412,0.554,2.36642630438,2.249,,12.0,214.912,L,93.67,2.0,1.458,2.994,0.0741607572182,S,-8.08108492006,12.016204436,11.3042409413,-136.638849499,-133.939408641,-8.60861567547,-2.85965388506,55.0,6.64133231315,18.0
5.0,14.0,7.0,6.22800005341,18.5790005341,-40.2940011597,1.0,460086.0,2007-09-23,Walk,0.356032630895,gid_2007_09_23_kcamlb_detmlb_1/,128.0,2.0,CU,-1.07161,R,070923_134308det,Ball,4.73673910652,3.684,-6.17190799821,-5.37,1.13825,28.0,434378.0,det,,0.551465990174,0.621,1.49767112663,1.403,,12.0,34.7017,L,77.92,2.0,1.458,2.994,0.0888862886354,B,4.73673910652,-6.17190799821,5.48921160548,-114.145750257,-111.67758184,-0.366638451252,-2.87632874646,55.0,6.49205327552,23.0
