dateStamp,park_sv_id,play_guid,ab_total,ab_count,pitcher_id,batter_id,ab_id,des,type,id,sz_top,sz_bot,pfx_xDataFile,pfx_zDataFile,mlbam_pitch_name,zone_location,pitch_con,stand,strikes,balls,p_throws,gid,pdes,spin,norm_ht,inning,pitcher_team,tstart,vystart,ftime,pfx_x,pfx_z,uncorrected_pfx_x,uncorrected_pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,start_speed,px,pz,pxold,pzold,sb,pitch_count
2010-07-06,100706_194317mil,,2,2,518516,435459,15,Forceout,X,112,3.29,1.56,-2.781,1.657,SL,11.0,0.935,L,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",238.454,-0.114451,2,sfn,0.0829540023052,-119.623465592,0.332871432165,-1.68930849183,2.20986296933,-1.68930849183,2.20986296933,3.39924121605,55,5.97860938097,-8.09880203567,-122.388780121,-1.34975265201,-2.54100000381,22.3079993134,-28.8549997711,83.63,-0.565671749779,2.35108691375,-0.594,2.326,1,35
2010-07-06,100706_194407mil,,3,1,518516,150116,16,Strikeout,S,118,3.38,1.5,-2.221,3.319,SL,15.0,0.879,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,213.378,-0.680851,2,sfn,0.0817891439109,-121.317229193,0.328340986855,-1.15979641458,3.85197330802,-1.15979641458,3.85197330802,3.49407769213,55,5.85839909463,-9.46451577879,-124.151520805,-3.04186836773,-1.79300009727,23.1910006409,-26.2239992523,84.92,-0.952178111565,1.8261633567,-0.975,1.8,0,36
2010-07-06,100706_194430mil,,3,2,518516,150116,16,Strikeout,S,119,3.38,1.5,4.995,9.768,FF,10.0,0.933,L,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,153.046,0.0244681,2,sfn,0.0759176579195,-130.687320891,0.304927433819,5.89014416202,10.2081695866,5.89014416202,10.2081695866,3.31315507254,55,6.08054561518,-12.4361214423,-133.778345859,-5.67120391389,10.5580004501,27.2489992981,-13.880999794,91.69,-0.965671102534,2.4931678273,-0.959,2.463,1,37
2010-07-06,100706_194500mil,,3,3,518516,150116,16,Strikeout,S,120,3.38,1.5,0.72,6.214,FF,1.0,0.926,L,2,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Swinging Strike,173.471,1.09894,2,sfn,0.0757301411762,-130.931632804,0.305166319853,1.62934095005,6.66543475009,1.62934095005,6.66543475009,3.16092105601,55,6.00996104672,-9.14503792551,-134.266274434,-1.75979328294,2.91600001335,29.4779993896,-20.2500002289,91.77,-0.409229121109,3.50235530061,-0.403,3.473,2,38
2010-07-06,100706_195532mil,,2,1,518516,430001,20,Single,S,150,3.51,1.76,0.457,6.201,FF,8.0,0.91,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,175.861,0.597714,3,sfn,0.0763109876074,-129.911455832,0.30780888229,1.38196964819,6.66085487678,1.38196964819,6.66085487678,3.27609770501,55,6.01766918343,-7.29557510942,-133.290871334,-2.39320115913,2.43099999905,29.649000824,-20.4620001221,91.03,0.415162377454,3.18811076279,0.419,3.158,0,39
2010-07-06,100706_195551mil,,2,2,518516,430001,20,Single,X,151,3.51,1.76,-3.534,3.066,SL,10.0,0.895,R,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, no out",228.591,-0.0182857,3,sfn,0.0821065363892,-120.887963787,0.329037661988,-2.46391259798,3.60135270857,-2.46391259798,3.60135270857,3.42485547714,55,5.97074964865,-8.5149948232,-123.593081564,-1.34955606827,-3.79299985886,22.0450007324,-26.6350004578,84.47,-0.808762289561,2.64336331978,-0.833,2.619,1,40
2010-07-06,100706_195638mil,,1,1,518516,430611,21,Flyout,X,155,3.5,1.67,3.572,8.992,FF,6.0,0.919,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",158.459,0.42623,3,sfn,0.0764514518251,-129.884928173,0.305687543416,4.47582267637,9.43662417713,4.47582267637,9.43662417713,3.30854585401,55,5.94933194881,-10.2369914539,-132.626522911,-3.7893962977,7.98300016403,23.9900004272,-15.3479998016,90.73,-0.286652796068,3.00444450187,-0.281,2.975,0,41
2010-07-06,100706_195722mil,,4,1,518516,425902,22,Walk,B,159,3.27,1.77,5.601,6.281,FF,15.0,0.93,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,138.484,-0.641333,3,sfn,0.0762372198443,-130.200055544,0.30545140489,6.49819727996,6.73275469749,6.49819727996,6.73275469749,3.45830293954,55,5.84750984331,-14.5496469044,-133.097875427,-4.77922622078,11.6079996872,25.4329993134,-20.1520006561,91.35,-1.62280084262,2.07092868282,-1.619,2.039,0,42
2010-07-06,100706_195741mil,,4,2,518516,425902,22,Walk,B,160,3.27,1.77,-4.696,-5.682,CU,21.0,0.899,L,0,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,320.135,-1.43333,3,sfn,0.0929921034231,-106.585028807,0.37552622786,-3.29986695629,-4.95064706248,-3.29986695629,-4.95064706248,3.58148130044,55,5.73966808531,-7.3300293486,-109.425583658,1.468195283,-3.90000020981,20.4529997711,-38.0300009155,74.78,-0.705116137989,1.46330958868,-0.788,1.445,10,43
2010-07-06,100706_195802mil,,4,3,518516,425902,22,Walk,B,161,3.27,1.77,1.752,7.598,FF,15.0,0.925,L,0,2,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,167.122,-0.646667,3,sfn,0.0764443010825,-129.7943936,0.306948877531,2.66880816295,8.05108321709,2.66880816295,8.05108321709,3.39517994266,55,5.92419454325,-12.0043691024,-132.842066463,-5.38330343962,4.72100008011,26.681000412,-17.9370005035,91.02,-1.2420095977,2.0660067088,-1.24,2.035,20,44
2010-07-06,100706_195819mil,,4,4,518516,425902,22,Walk,B,162,3.27,1.77,5.656,7.638,FF,3.0,0.87,L,0,3,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,143.662,1.77867,3,sfn,0.0767093390852,-129.371445613,0.307688611753,6.56533365412,8.09334403539,6.56533365412,8.09334403539,3.54763893443,55,5.9818338493,-9.20132536003,-132.332652526,-1.18498579943,11.5580004501,25.8319994812,-17.9309999847,90.45,0.692447741856,3.88236367175,0.697,3.854,30,45
2010-07-06,100706_195925mil,,3,1,518516,460075,23,Strikeout,S,167,3.89,1.97,-1.457,1.304,SL,7.0,0.712,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,227.121,0.307292,3,sfn,0.0811275443398,-122.265397162,0.326273658696,-0.411340144309,1.83634065748,-0.411340144309,1.83634065748,3.65808839499,55,5.72775641397,-8.62218860884,-125.245388414,1.01748361812,-0.643999929428,24.5859991913,-29.303999176,85.6,-0.264623744159,3.24919702437,-0.284,3.225,0,46
2010-07-06,100706_195952mil,,3,2,518516,460075,23,Strikeout,S,168,3.89,1.97,2.02,9.145,FF,12.0,0.898,R,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,167.639,-0.279167,3,sfn,0.0770810299236,-128.788207629,0.308660527167,2.94617029123,9.59877650288,2.94617029123,9.59877650288,3.38451746693,55,5.89283019132,-8.76749764731,-131.614218104,-4.29236659175,5.15399992943,24.5299994354,-15.3869993591,89.98,0.131275928061,2.69123021707,0.134,2.662,1,47
2010-07-06,100706_200020mil,,3,3,518516,460075,23,Strikeout,S,169,3.89,1.97,1.51,9.309,FF,3.0,0.898,R,2,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Swinging Strike,170.87,1.77813,3,sfn,0.0770159939608,-128.929326394,0.307989389764,2.43309394607,9.76026394387,2.43309394607,9.76026394387,3.15589178777,55,6.03751374319,-7.1639076779,-131.661312442,-0.0682503199034,4.27499998093,23.730999649,-15.0299999619,89.9,0.507431876429,4.66328714891,0.511,4.637,2,48
2010-07-06,100706_200103mil,,4,1,518516,431171,24,Lineout,S,173,2.94,1.35,5.156,7.152,FF,6.0,0.895,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,144.398,1.19623,3,sfn,0.0766532185623,-129.428328484,0.307944611938,6.06930206786,7.60952890957,6.06930206786,7.60952890957,3.44037895129,55,5.86244422437,-11.5900660345,-132.504347805,-2.50666605195,10.6669997025,26.8569990997,-18.8050005341,90.7,-0.504184570973,3.12523291354,-0.501,3.096,0,49
2010-07-06,100706_200127mil,,4,2,518516,431171,24,Lineout,B,174,2.94,1.35,2.882,7.59,FF,0.0,0.94,R,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,159.349,1.71069,3,sfn,0.0763282367007,-129.864221663,0.308108184464,3.80197270946,8.04594261037,3.80197270946,8.04594261037,3.53949968075,55,5.87857987078,-14.6064525634,-133.296046793,-1.74593026167,6.67500007629,30.1040007477,-18.0529997253,91.44,-2.0312986476,3.5333444432,-2.03,3.505,1,50
2010-07-06,100706_200154mil,,4,3,518516,431171,24,Lineout,B,175,2.94,1.35,7.452,2.777,CH,21.0,0.916,R,1,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,110.799,-1.43899,3,sfn,0.0853500563167,-116.242075573,0.342851619101,8.57695147954,3.35926439698,8.57695147954,3.35926439698,3.24439813937,55,5.8379762847,-11.4089366141,-118.998740035,-3.78362505146,12.1610001373,21.6159998779,-27.4160005951,81.55,-0.776767637537,1.02528159248,-0.815,1.001,11,51
2010-07-06,100706_200219mil,,4,4,518516,431171,24,Lineout,X,176,2.94,1.35,-0.031,7.818,FF,10.0,0.901,R,1,2,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",180.18,0.242767,3,sfn,0.0774349962743,-128.064151813,0.31183664717,0.920104698696,8.28502626599,0.920104698696,8.28502626599,3.37555915893,55,5.90130537468,-10.792306836,-131.280185103,-4.4234590983,1.57700000063,27.8020007019,-17.9790003204,89.86,-1.09415172354,2.36726598327,-1.097,2.338,21,52
2010-07-06,100706_201246mil,,6,1,518516,112736,29,Groundout,S,210,3.5,1.73,3.014,7.407,FF,21.0,0.924,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,158.005,-1.03164,4,sfn,0.0762838001954,-130.091868242,0.305997539686,3.92141256745,7.85799421873,3.92141256745,7.85799421873,3.26674738542,55,5.82968533046,-10.5722368771,-133.073341366,-5.93292442136,6.97999990463,26.1539999847,-18.1919996643,91.11,-0.55789224088,1.73343616776,-0.553,1.702,0,53
2010-07-06,100706_201259mil,,6,2,518516,112736,29,Groundout,B,211,3.5,1.73,-6.426,-3.116,CU,15.0,0.872,L,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,295.436,-0.99887,4,sfn,0.0921128136696,-107.643058862,0.371216402271,-5.05511449489,-2.41097671806,-5.05511449489,-2.41097671806,3.07967165138,55,5.85849489637,-8.12092917648,-110.389981904,0.853156060533,-6.11399995804,19.9639994507,-35.0949995422,75.47,-1.84372295705,1.74981153429,-1.922,1.731,1,54
2010-07-06,100706_201314mil,,6,3,518516,112736,29,Groundout,B,212,3.5,1.73,2.386,8.108,FF,18.0,0.897,L,1,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,163.72,-0.770621,4,sfn,0.07678946851,-129.191376202,0.30858550144,3.31040232632,8.56396576624,3.31040232632,8.56396576624,3.15029114859,55,6.04633387292,-7.49684872576,-132.283678867,-6.00773890281,5.79400003433,26.9520003204,-17.1900007629,90.43,0.495884982933,1.96296256867,0.5,1.933,11,55
2010-07-06,100706_201329mil,,6,4,518516,112736,29,Groundout,B,213,3.5,1.73,4.107,8.079,FF,15.0,0.926,L,1,2,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,153.202,-1.02147,4,sfn,0.0764114177049,-129.767992126,0.307863808844,5.02258845346,8.53248625834,5.02258845346,8.53248625834,3.16547376465,55,5.98924902672,-12.07923947,-133.061796746,-6.44097203256,8.83200014114,28.8569990997,-17.1749994659,91.2,-1.14557443393,1.74181647353,-1.143,1.711,21,56
2010-07-06,100706_201348mil,,6,5,518516,112736,29,Groundout,S,214,3.5,1.73,3.948,8.285,FF,10.0,0.929,L,1,3,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,154.667,-0.131073,4,sfn,0.0764615567196,-129.711347936,0.307701751712,4.86278360329,8.7382409748,4.86278360329,8.7382409748,3.12974390783,55,5.95037487584,-11.487292138,-132.918334961,-4.56461534942,8.55999982834,28.0749995117,-16.7969992065,91.02,-0.955129055624,2.5293044999,-0.952,2.499,31,57
2010-07-06,100706_201410mil,,6,6,518516,112736,29,Groundout,X,215,3.5,1.73,4.533,7.769,FF,16.0,0.843,L,2,3,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",149.909,-0.518644,4,sfn,0.0777154290157,-127.566161262,0.313441769,5.48034390321,8.2408531013,5.48034390321,8.2408531013,3.28693624652,55,5.85527968651,-11.228670725,-130.877329998,-4.63681162002,9.29699981689,28.5250002747,-18.1989996338,89.62,-0.678401695469,2.18495178912,-0.682,2.156,32,58
2010-07-06,100706_201442mil,,8,1,518516,460576,30,Strikeout,S,219,3.32,1.64,3.21,10.829,FF,10.0,0.925,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,163.588,0.480952,4,sfn,0.0757307172061,-130.949628288,0.304929924957,4.11000181186,11.2672182158,4.11000181186,11.2672182158,3.15158045678,55,6.00967752574,-11.623534418,-134.227736193,-4.90082237704,7.36699998856,28.9760004883,-11.9830000305,91.92,-1.06396536683,2.91368999836,-1.058,2.884,0,59
2010-07-06,100706_201455mil,,8,2,518516,460576,30,Strikeout,S,220,3.32,1.64,-4.584,-0.931,CU,6.0,0.87,R,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,280.762,1.12976,4,sfn,0.0909066681792,-109.018866886,0.367310850355,-3.24853790717,-0.248516285056,-3.24853790717,-0.248516285056,3.2676886049,55,5.87154679718,-6.63600040368,-111.958087449,3.34713001691,-4.01300012589,21.6500002747,-32.4859983826,76.5,-0.578473421383,3.44464049148,-0.649,3.429,1,60
2010-07-06,100706_201511mil,,8,3,518516,460576,30,Strikeout,S,221,3.32,1.64,4.556,8.788,FF,16.0,0.915,R,2,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,152.741,-0.628571,4,sfn,0.0763024956011,-129.931621672,0.307701463569,5.46891729771,9.23983993004,5.46891729771,9.23983993004,3.20791224534,55,6.05358156832,-10.8246294964,-133.294434574,-6.29955178316,9.62700021744,29.5059992676,-15.9139997864,91.28,-0.500636542392,1.98246111316,-0.497,1.952,2,61
2010-07-06,100706_201534mil,,8,4,518516,460576,30,Strikeout,B,222,3.32,1.64,-2.019,7.444,FF,0.0,0.909,R,2,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,195.056,2.30238,4,sfn,0.076407313266,-129.722054738,0.30852759157,-1.08230210849,7.90166164556,-1.08230210849,7.90166164556,3.1481391715,55,5.95930607991,-9.06454580895,-133.173426303,0.284687625602,-1.89500009537,30.244999588,-18.3440000916,91.01,-0.852133582752,4.44129224925,-0.851,4.414,2,62
2010-07-06,100706_201549mil,,8,5,518516,460576,30,Strikeout,S,223,3.32,1.64,-3.249,3.094,SL,11.0,0.793,R,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,225.946,0.314286,4,sfn,0.0810390070266,-122.539730097,0.323925846704,-2.21293054128,3.61308869331,-2.21293054128,3.61308869331,3.32756199439,55,5.88496287025,-7.52403834435,-125.10381859,-1.11468053177,-3.51499998093,21.165999115,-26.4400007629,85.46,-0.369253153914,2.77020442727,-0.387,2.744,12,63
2010-07-06,100706_201619mil,,8,6,518516,460576,30,Strikeout,S,224,3.32,1.64,0.131,6.246,FF,1.0,0.918,R,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,178.849,1.47976,4,sfn,0.0769764995569,-128.825564383,0.310008134634,1.07080239401,6.71197636396,1.07080239401,6.71197636396,3.12955068843,55,5.94852658727,-9.49359281355,-132.064855509,-0.807224112786,1.85699999809,28.1700007324,-20.5389997864,90.28,-0.737482574997,3.75056448035,-0.738,3.723,12,64
2010-07-06,100706_201644mil,,8,7,518516,460576,30,Strikeout,S,225,3.32,1.64,0.267,7.366,FF,6.0,0.896,R,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,177.978,0.813095,4,sfn,0.0772717843361,-128.415687921,0.310126378533,1.20723091571,7.82911187833,1.20723091571,7.82911187833,3.24099689561,55,5.96409461915,-8.73190613169,-131.397294042,-2.55309825144,2.0920000124,25.8219992523,-18.6119997406,89.8,-0.285766399331,3.19194168723,-0.285,3.163,12,65
2010-07-06,100706_201706mil,,8,8,518516,460576,30,Strikeout,S,226,3.32,1.64,8.019,4.438,CH,4.0,0.93,R,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Swinging Strike,119.261,1.53452,4,sfn,0.0854048714832,-116.249681566,0.34177972437,9.13597426192,5.01199480702,9.13597426192,5.01199480702,3.35901131051,55,5.88257898836,-8.41772278622,-118.759751125,1.4144224904,13.034999733,19.6630007629,-25.0280001068,81.18,0.84370286345,3.78889796746,0.809,3.769,12,66
2010-07-06,100706_201739mil,,3,1,518516,435459,31,Lineout,B,230,3.29,1.56,-5.911,2.957,SL,2.0,0.903,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,243.036,2.4474,4,sfn,0.0820573455306,-120.783986093,0.331432893127,-4.81858194619,3.50040863353,-4.81858194619,3.50040863353,3.12270607209,55,5.81458376988,-5.03096482493,-124.015851036,3.3449325575,-7.31099998474,26.3720003967,-26.8680002594,84.66,0.0853661963184,4.56440652005,0.06,4.542,0,67
2010-07-06,100706_201754mil,,3,2,518516,435459,31,Lineout,S,231,3.29,1.56,1.792,7.308,FF,7.0,0.913,L,0,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,166.333,0.687861,4,sfn,0.0767161916315,-129.32415476,0.308171180356,2.71631701188,7.76546367694,2.71631701188,7.76546367694,3.06754636068,55,5.91790018597,-8.36072688038,-132.391491382,-2.8636938987,4.76700008392,26.758999527,-18.551000824,90.47,-0.0412736369012,3.04907927879,-0.038,3.02,10,68
2010-07-06,100706_201816mil,,3,3,518516,435459,31,Lineout,X,232,3.29,1.56,-4.353,2.729,SL,6.0,0.915,L,1,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",237.439,0.469364,4,sfn,0.0822460159053,-120.673875923,0.329728763212,-3.27598286589,3.2681544247,-3.27598286589,3.2681544247,3.12437228094,55,6.04827459674,-7.4807708514,-123.401435767,-0.905121900575,-5.02199995041,22.1910006409,-27.1690008545,84.29,-0.776172334594,2.85536453326,-0.801,2.831,11,69
2010-07-06,100706_202757mil,,5,1,518516,150116,36,Strikeout,S,262,3.38,1.5,5.093,6.299,FF,11.0,0.907,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,141.255,-0.187234,5,sfn,0.076640164552,-129.488776292,0.307404029141,6.00265337164,6.75674181277,6.00265337164,6.75674181277,3.27863452895,55,5.95646024082,-11.6451416095,-132.450983981,-4.40527291297,10.5869997787,25.8639990692,-20.2619993591,90.71,-0.692435460617,2.29415437608,-0.689,2.264,0,70
2010-07-06,100706_202812mil,,5,2,518516,150116,36,Strikeout,S,263,3.38,1.5,-4.047,-1.543,CU,11.0,0.889,L,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Swinging Strike,290.112,-0.0393617,5,sfn,0.092400214653,-107.314714718,0.372253459266,-2.67722328562,-0.839751276945,-2.67722328562,-0.839751276945,3.19492279588,55,6.01678763117,-6.4560813871,-110.033849248,1.41931198284,-3.21999990463,19.6999995117,-33.1890013123,75.16,-0.518685170478,2.42010631879,-0.596,2.403,1,71
2010-07-06,100706_202826mil,,5,3,518516,150116,36,Strikeout,B,264,3.38,1.5,-5.947,-3.027,CU,20.0,0.879,L,2,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,296.514,-2.58723,5,sfn,0.0922667881117,-107.386724253,0.373280806381,-4.5630590265,-2.31497099578,-4.5630590265,-2.31497099578,3.20505500783,55,5.85125984119,-10.0946081677,-110.357186216,-2.462525484,-5.45799982071,21.5600001221,-34.9480001831,75.58,-2.66658440522,0.0289839861274,-2.749,0.008,2,72
2010-07-06,100706_202844mil,,5,4,518516,150116,36,Strikeout,S,265,3.38,1.5,1.967,7.497,FF,7.0,0.925,L,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,165.415,0.831915,5,sfn,0.0759733697441,-130.552134644,0.305645279339,2.87487747857,7.94584931888,2.87487747857,7.94584931888,3.22567056003,55,5.9386948427,-9.3334892505,-133.758027228,-2.63835383832,5.12900007248,28.244999588,-18.0030004883,91.44,-0.235880952323,3.25142998148,-0.23,3.222,12,73
2010-07-06,100706_202908mil,,5,5,518516,150116,36,Strikeout,S,266,3.38,1.5,-8.432,-2.972,CU,20.0,0.871,L,2,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Swinging Strike,289.037,-1.28085,5,sfn,0.0940554259818,-105.369575972,0.380025486269,-6.98758702,-2.23387733761,-6.98758702,-2.23387733761,3.27714415235,55,5.84945013724,-7.12076583578,-108.209184214,0.21500209131,-8.06400024414,20.2160002594,-34.756998291,73.94,-1.52140060308,1.25343095744,-1.612,1.236,12,74
2010-07-06,100706_202949mil,,1,1,518516,430001,37,Flyout,X,270,3.51,1.76,-7.323,-4.969,CU,11.0,0.899,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",303.83,-0.204571,5,sfn,0.0935638933331,-105.91667158,0.378164856225,-5.89739128114,-4.2301956728,-5.89739128114,-4.2301956728,3.32333628793,55,5.78417451663,-5.50273304375,-108.79040087,3.21400188391,-6.8730002594,20.5670000916,-37.1089994812,74.3,-0.448148215802,2.47222322297,-0.534,2.456,0,75
2010-07-06,100706_203032mil,,2,1,518516,430611,38,Pop Out,B,274,3.5,1.67,2.624,7.384,FF,14.0,0.901,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,160.576,-0.198907,5,sfn,0.0764644851488,-129.750341609,0.307154024386,3.53901704735,7.83768823981,3.53901704735,7.83768823981,3.28731345673,55,5.97246576873,-6.05424984828,-132.826357024,-4.53523547472,6.25200021744,26.9229990845,-18.333000412,90.71,1.29114894151,2.43350484798,1.297,2.403,0,76
2010-07-06,100706_203045mil,,2,2,518516,430611,38,Pop Out,X,275,3.5,1.67,-3.133,1.38,SL,5.0,0.884,R,0,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",245.47,0.424044,5,sfn,0.0822932878418,-120.609186477,0.329850773437,-2.05896015322,1.92382832334,-2.05896015322,1.92382832334,3.29152774597,55,5.85024088876,-8.96765541258,-123.321392577,0.318523855886,-3.15399991989,22.0530001526,-29.2320005798,84.31,-1.0927052667,2.99734691527,-1.118,2.973,10,77
2010-07-06,100706_205425mil,,6,1,518516,425902,49,Strikeout,B,379,3.27,1.77,-3.146,-1.376,CU,20.0,0.883,L,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,292.693,-2.98667,6,sfn,0.0920603311071,-107.672837653,0.371594384749,-1.78374826606,-0.676052250586,-1.78374826606,-0.676052250586,3.22822304483,55,5.9386818057,-10.0361766907,-110.515292791,-2.67684935851,-2.15299999237,20.6729990845,-32.9950010681,75.68,-2.1600608977,0.300280992835,-2.239,0.28,0,78
2010-07-06,100706_205445mil,,6,2,518516,425902,49,Strikeout,B,380,3.27,1.77,2.404,8.784,FF,1.0,0.918,L,0,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,164.806,2.052,6,sfn,0.0765138068262,-129.440730992,0.310272546014,3.33803323408,9.24298413972,3.33803323408,9.24298413972,3.03904600866,55,6.04389328657,-9.336963212,-133.186909498,-1.17686235615,5.77900016785,32.7950007324,-16.1770002747,91.04,-0.403805693821,4.08676610463,-0.403,4.059,10,79
2010-07-06,100706_205502mil,,6,3,518516,425902,49,Strikeout,S,381,3.27,1.77,6.033,7.287,FT,13.0,0.911,L,0,2,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,140.567,-0.241333,6,sfn,0.0766418644474,-129.306978144,0.309709901558,6.95344862146,7.74824388006,6.95344862146,7.74824388006,3.38009929917,55,5.85848109518,-9.43387536004,-132.801561,-4.26026299206,12.0819996643,30.5320002441,-18.7159998322,90.82,0.46545813689,2.36779126529,0.468,2.339,20,80
2010-07-06,100706_205517mil,,6,4,518516,425902,49,Strikeout,B,382,3.27,1.77,5.976,7.452,FT,9.0,0.516,L,1,2,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,141.454,0.584,6,sfn,0.0767814725213,-129.163506922,0.309084372171,6.89386328611,7.91129164348,6.89386328611,7.91129164348,3.21535852602,55,5.98592551277,-8.20109470998,-132.379120313,-3.18309675439,12.0270003128,28.0339991455,-18.3769991302,90.46,0.819842452368,2.98677272462,0.824,2.958,21,81
2010-07-06,100706_205534mil,,6,5,518516,425902,49,Strikeout,S,383,3.27,1.77,3.043,7.828,FF,7.0,0.922,L,1,3,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,158.897,0.389333,6,sfn,0.0766168470596,-129.484196887,0.307869536055,3.96100880662,8.28257457913,3.96100880662,8.28257457913,3.1537303933,55,5.9846177304,-9.58069294622,-132.578268429,-3.72410174212,6.96500003815,27.0280005341,-17.615,90.67,-0.2714241572,2.84074041673,-0.268,2.812,31,82
2010-07-06,100706_205555mil,,6,6,518516,425902,49,Strikeout,S,384,3.27,1.77,2.869,8.291,FF,17.0,0.921,L,2,3,L,gid_2010_07_06_sfnmlb_milmlb_1/,Called Strike,161.033,-0.813333,6,sfn,0.0757326400581,-130.976919532,0.304554253247,3.76875191851,8.73513412068,3.76875191851,8.73513412068,3.42275547631,55,6.02549572025,-9.60837351081,-134.163830534,-6.3332918701,6.77200019836,28.165999115,-16.4830000305,91.81,0.000111347926796,1.94217155585,0.007,1.91,32,83
2010-07-06,100706_205632mil,,3,1,518516,460075,50,Pop Out,S,388,3.89,1.97,1.661,8.5,FF,8.0,0.91,R,0,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Foul,169.031,0.173958,6,sfn,0.0766823011979,-129.333371177,0.30864890364,2.5887078554,8.95502059208,2.5887078554,8.95502059208,3.24025468886,55,6.04248901942,-8.09253538176,-132.544750522,-3.39661121805,4.52899992943,28.0329996948,-16.5119993591,90.57,0.221041611193,3.12637440579,0.224,3.097,0,84
2010-07-06,100706_205657mil,,3,2,518516,460075,50,Pop Out,B,389,3.89,1.97,6.722,3.473,CH,9.0,0.91,R,1,0,L,gid_2010_07_06_sfnmlb_milmlb_1/,Ball,117.679,0.477083,6,sfn,0.0844261383177,-117.569457865,0.338289174739,7.82011316516,4.03811412924,7.82011316516,4.03811412924,3.32208781649,55,5.82834591571,-7.83250102036,-120.191669553,0.899965771864,11.3889998245,20.7820002441,-26.2980005646,82.12,0.912631333547,3.40976460408,0.882,3.388,1,85
2010-07-06,100706_205717mil,,3,3,518516,460075,50,Pop Out,X,390,3.89,1.97,-2.7,0.112,SL,10.0,0.847,R,1,1,L,gid_2010_07_06_sfnmlb_milmlb_1/,"In play, out(s)",266.616,-0.148958,6,sfn,0.0818799351876,-121.165087885,0.328961552445,-1.63362419285,0.655786605284,-1.63362419285,0.655786605284,3.37128005559,55,5.86129995891,-10.2371965361,-124.0486942,0.277169184713,-2.51599990845,23.570000351,-31.1690008545,84.87,-1.50499526534,2.81225329581,-1.529,2.787,11,86
